REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,TIME_PERIOD,OBS_VALUE,UNIT_TYPE_ID,UNIT_TYPE_NAME
ITA,Italy,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
JAM,Jamaica,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.94876371521716,RATIO,Ratio
JAM,Jamaica,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,311876595.7,CUR,Currency
JPN,Japan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.97916475136856,RATIO,Ratio
JPN,Japan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
JOR,Jordan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,4.99041936261521,RATIO,Ratio
JOR,Jordan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
KAZ,Kazakhstan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,15.8697142861342,RATIO,Ratio
KAZ,Kazakhstan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
KEN,Kenya,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.01841683782864,RATIO,Ratio
KEN,Kenya,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
KIR,Kiribati,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.13916592777371,RATIO,Ratio
KIR,Kiribati,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,4126211.21,CUR,Currency
KOR,"Korea, Rep.",IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.65786557287435,RATIO,Ratio
KOR,"Korea, Rep.",IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
KWT,Kuwait,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,17.2251622717913,RATIO,Ratio
KWT,Kuwait,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
KGZ,Kyrgyz Republic,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,22.8986667233468,RATIO,Ratio
KGZ,Kyrgyz Republic,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
LAO,Lao PDR,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,4.79752716810512,RATIO,Ratio
LAO,Lao PDR,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
LVA,Latvia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.21616937583994,RATIO,Ratio
LVA,Latvia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
LBN,Lebanon,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,6.79788188089787,RATIO,Ratio
LBN,Lebanon,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
LSO,Lesotho,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.22821542946686,RATIO,Ratio
LSO,Lesotho,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,55595690.29,CUR,Currency
LBR,Liberia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.40987009156477,RATIO,Ratio
LBR,Liberia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,84242710.49,CUR,Currency
LBY,Libya,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,12.1878626938972,RATIO,Ratio
LBY,Libya,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
LTU,Lithuania,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.94540315340714,RATIO,Ratio
LTU,Lithuania,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
LUX,Luxembourg,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.80410472037904,RATIO,Ratio
LUX,Luxembourg,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MDG,Madagascar,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.2234741613942,RATIO,Ratio
MDG,Madagascar,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,284660829.6,CUR,Currency
MWI,Malawi,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.451926751091111,RATIO,Ratio
MWI,Malawi,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,46060959.4,CUR,Currency
MYS,Malaysia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,12.7813452309934,RATIO,Ratio
MYS,Malaysia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MDV,Maldives,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.08613048048554,RATIO,Ratio
MDV,Maldives,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,50322582.14,CUR,Currency
MLI,Mali,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,6.61666948770639,RATIO,Ratio
MLI,Mali,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MLT,Malta,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,4.06271181882297,RATIO,Ratio
MLT,Malta,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MRT,Mauritania,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.6555065521725,RATIO,Ratio
MRT,Mauritania,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,255501057.5,CUR,Currency
MUS,Mauritius,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.16263801160064,RATIO,Ratio
MUS,Mauritius,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,285901550.5,CUR,Currency
MEX,Mexico,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,5.66814197164414,RATIO,Ratio
MEX,Mexico,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MDA,Moldova,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,13.3175071191354,RATIO,Ratio
MDA,Moldova,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MNG,Mongolia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,13.0906737092618,RATIO,Ratio
MNG,Mongolia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MAR,Morocco,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,8.56309985968781,RATIO,Ratio
MAR,Morocco,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MOZ,Mozambique,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.36777530641171,RATIO,Ratio
MOZ,Mozambique,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,246680931.5,CUR,Currency
MMR,Myanmar,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.92820402909069,RATIO,Ratio
MMR,Myanmar,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
NAM,Namibia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.50581588520962,RATIO,Ratio
NAM,Namibia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
NPL,Nepal,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.16992848822913,RATIO,Ratio
NPL,Nepal,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,322243447.7,CUR,Currency
NLD,Netherlands,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.81486006984115,RATIO,Ratio
NLD,Netherlands,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
NZL,New Zealand,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.58867187942371,RATIO,Ratio
NZL,New Zealand,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
NIC,Nicaragua,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.48823482109134,RATIO,Ratio
NIC,Nicaragua,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,214655893.5,CUR,Currency
NER,Niger,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.1657500645218,RATIO,Ratio
NER,Niger,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,237140846.7,CUR,Currency
NGA,Nigeria,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.16319707204191,RATIO,Ratio
NGA,Nigeria,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
MKD,North Macedonia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.35595937414837,RATIO,Ratio
MKD,North Macedonia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,268171949.3,CUR,Currency
NOR,Norway,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.0583736828957406,RATIO,Ratio
NOR,Norway,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,254632756.7,CUR,Currency
OMN,Oman,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,9.75804879868637,RATIO,Ratio
OMN,Oman,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
PAK,Pakistan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,4.95566579478349,RATIO,Ratio
PAK,Pakistan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
PAN,Panama,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.36972468796788,RATIO,Ratio
PAN,Panama,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
PNG,Papua New Guinea,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.562105325176949,RATIO,Ratio
PNG,Papua New Guinea,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,138063697.5,CUR,Currency
PRY,Paraguay,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.50540967068772,RATIO,Ratio
PRY,Paraguay,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
PER,Peru,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.77500428091309,RATIO,Ratio
PER,Peru,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
PHL,Philippines,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.46872725977882,RATIO,Ratio
PHL,Philippines,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
POL,Poland,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,7.22319334642789,RATIO,Ratio
POL,Poland,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
PRT,Portugal,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.466380945448313,RATIO,Ratio
PRT,Portugal,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
QAT,Qatar,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,8.88375610638007,RATIO,Ratio
QAT,Qatar,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
ROU,Romania,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,5.44000996047204,RATIO,Ratio
ROU,Romania,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
RUS,Russian Federation,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,21.911589205499,RATIO,Ratio
RUS,Russian Federation,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
RWA,Rwanda,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.941784527750168,RATIO,Ratio
RWA,Rwanda,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,90961376.98,CUR,Currency
STP,Sao Tome and Principe,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.147101122947048,RATIO,Ratio
STP,Sao Tome and Principe,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,529345.493,CUR,Currency
SAU,Saudi Arabia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,21.9416687811704,RATIO,Ratio
SAU,Saudi Arabia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
SEN,Senegal,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.22067384126654,RATIO,Ratio
SEN,Senegal,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,245346984.9,CUR,Currency
SRB,Serbia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,14.1882622199712,RATIO,Ratio
SRB,Serbia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
SYC,Seychelles,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.438315733372375,RATIO,Ratio
SYC,Seychelles,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,7016210.636,CUR,Currency
SLE,Sierra Leone,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.134082638028013,RATIO,Ratio
SLE,Sierra Leone,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,6446507.186,CUR,Currency
SGP,Singapore,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.98161033506764,RATIO,Ratio
SGP,Singapore,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
SVK,Slovak Republic,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.14742852537391,RATIO,Ratio
SVK,Slovak Republic,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
SVN,Slovenia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.513101390034513,RATIO,Ratio
SVN,Slovenia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,250111009.3,CUR,Currency
SLB,Solomon Islands,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.3915109727766,RATIO,Ratio
SLB,Solomon Islands,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,20578137.24,CUR,Currency
ZAF,South Africa,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,11.9626621548437,RATIO,Ratio
ZAF,South Africa,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
ESP,Spain,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.32492845803935,RATIO,Ratio
ESP,Spain,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
LKA,Sri Lanka,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,4.56946177898739,RATIO,Ratio
LKA,Sri Lanka,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
LCA,St. Lucia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,2.6602518961811,RATIO,Ratio
LCA,St. Lucia,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,54358658.26,CUR,Currency
SDN,Sudan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,3.80718181048751,RATIO,Ratio
SDN,Sudan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
SUR,Suriname,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,7.7657093586252,RATIO,Ratio
SUR,Suriname,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
SWE,Sweden,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,4.29546101815774,RATIO,Ratio
SWE,Sweden,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
CHE,Switzerland,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.345457288279993,RATIO,Ratio
CHE,Switzerland,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
TJK,Tajikistan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,14.7910800228354,RATIO,Ratio
TJK,Tajikistan,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
TZA,Tanzania,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,1.81640939519565,RATIO,Ratio
TZA,Tanzania,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
THA,Thailand,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,7.62722664629741,RATIO,Ratio
THA,Thailand,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,USD_K_2021,"US dollars, 2021 constant prices",2015,359194977.30610085,CUR,Currency
TGO,Togo,IMF_FFS_ECGFT,Fossil Fuel Subsidies - Total Implicit and Explicit,PT_GDP,Percentage of GDP,2015,0.0733466794955093,RATIO,Ratio
